runtime,release_year,actor_name_score,studio_score,crew_member_score,target,season_autumn,season_spring,season_summer,season_winter
93.0,2000,425.0076813306905,1549.8751229129816,1100.975855462468,0,1,0,0,0
127.0,1984,1453.8969612609394,101.71549295576041,1123.270545899922,0,0,0,0,1
122.0,2007,1284.8965393236967,646.9626319181652,2995.5538905635535,1,0,0,1,0
109.0,2014,1428.965033447952,1877.6552391620385,2120.001151690936,1,0,0,0,1
123.0,1998,1939.0083511716502,1512.694373814642,1208.0087841321763,0,0,0,1,0
96.0,1996,1273.341638860868,513.207141798676,540.8914700770687,0,0,0,1,0
103.0,1990,1409.9114164473838,686.8896385786159,995.0294723665734,0,0,0,1,0
113.0,1999,753.230333264158,616.9006163359612,913.9097754866434,0,0,0,1,0
132.0,2001,1036.0932994275815,1038.3712028795953,520.9162913755076,0,1,0,0,0
93.0,1982,779.9485403617521,85.2103876737261,2010.5095998800211,1,1,0,0,0
75.0,2006,933.0061196471785,224.74302416689264,567.8976193503634,0,0,0,1,0
104.0,1996,963.1811611487167,302.02639964469097,829.3491739084043,0,0,0,0,1
105.0,1997,1136.2177397015744,291.8420811548195,794.0116267745187,0,0,0,1,0
102.0,2001,1576.4737097852826,1197.8509809217348,717.1586372989506,0,0,0,1,0
118.0,2002,761.4230201592891,148.67769271089887,1981.5012643818313,1,0,1,0,0
111.0,1996,786.2028627935433,1439.355155769123,834.4917465628816,0,0,0,0,1
80.0,2010,1399.5363568699825,1794.8068357373486,1852.3790629445507,0,0,0,1,0
117.0,1996,1298.4855574751114,290.2820668316423,1244.6546983704156,0,0,0,1,0
86.0,1997,386.98844483617114,1609.6720287134326,2414.826956906376,0,0,1,0,0
127.0,2016,1130.9448327172431,8.36263174726443,1247.2150225167616,0,0,0,1,0
140.0,1981,332.5359871870592,605.7336915495652,701.3185381340633,0,0,1,0,0
91.0,1994,533.4832274214068,1737.1318609301438,1588.4608847138777,0,0,1,0,0
91.0,2012,876.0518556646689,1688.0848339762838,1123.0031321655774,1,0,0,1,0
84.0,2003,794.3018837874043,79.64689059299462,2493.2097028268845,0,1,0,0,0
111.0,2000,781.4641700253355,679.5023884921777,1412.8437735146567,1,0,0,0,1
93.0,2008,290.27460624765627,705.5078056111035,648.7114316247362,0,0,0,1,0
113.0,2004,883.016483614379,574.9987272301856,470.8324290909097,0,0,0,1,0
141.0,1993,1151.4062237425405,1794.8068357373486,1831.0093925290387,0,0,0,0,1
119.0,1994,1153.3427839834562,2161.46867830922,1494.9571056446491,0,0,0,1,0
97.0,2007,621.9064884697651,30.56559271276128,3713.9218944393883,1,0,0,0,1
117.0,1992,1686.4277612641195,1499.6805243134913,976.0906825653437,0,0,0,1,0
101.0,2005,583.56911824776,675.5421194598455,909.5387572776069,0,0,1,0,0
153.0,2013,1354.3385229264045,131.30366572179483,2789.0332696799037,1,0,0,1,0
122.0,2001,1058.2466507613128,2270.162452398882,1976.1806514173077,1,1,0,0,0
102.0,1999,977.8976250503417,484.1595620591993,2855.47442109464,1,0,0,0,1
83.0,2001,622.3223067938675,95.32675637415322,2779.5236211602214,0,0,0,1,0
103.0,2011,1614.8247817774504,574.9987272301856,63.9669009935762,0,0,0,0,1
120.0,1998,617.62622012567,724.4320895755934,3150.577765966681,1,0,0,1,0
136.0,2005,804.3020155236449,1509.425424991246,1225.1966839010818,0,0,0,0,1
89.0,2002,1098.6520714935145,1420.5457491169973,659.0216921863735,0,0,1,0,0
89.0,1997,975.1842852492748,528.97580166086,2091.3880422883135,0,0,1,0,0
100.0,2000,730.4100585138792,823.9804940761671,1460.7402977786082,0,0,0,1,0
135.0,2003,2302.1221535232876,2016.995680554354,1446.8995705238683,1,0,0,1,0
95.0,1998,895.3152898223143,651.5922357182508,1086.0852319260414,1,0,0,0,1
122.0,2001,879.4822620093053,1189.3977597304508,1980.126908137478,0,1,0,0,0
110.0,1994,576.7956639656418,1836.4569895524232,597.4889894349138,0,1,0,0,0
135.0,1996,669.277514962088,2150.1069147676167,1435.6073504677474,0,0,0,1,0
111.0,1968,108.61325813135076,14.20448951961712,148.47737425980202,0,0,1,0,0
95.0,2005,564.2038050543932,1442.6538390534674,1355.658507481161,0,0,1,0,0
109.0,2005,1365.286077547929,902.3433978926264,760.4643703531993,1,0,0,0,1
93.0,2004,256.6205616125574,1363.3921625588086,989.042900011576,0,0,0,0,1
94.0,2007,261.9287806157711,118.55555250493639,635.1258492066656,0,0,0,1,0
117.0,2014,807.6933357140913,1915.906311119166,339.4278699563793,1,0,1,0,0
112.0,2006,547.8138737564116,1420.5457491169973,259.12833581486484,0,0,0,0,1
111.0,1994,867.3366833297848,1480.6070925781478,676.5056065379155,0,0,0,1,0
96.0,1995,479.20689184871316,2001.1817423043472,846.5407636746172,0,0,0,1,0
131.0,2012,897.3611496493655,482.16164744611956,2099.7021169153445,1,0,0,1,0
94.0,2004,868.8004880174054,600.447579566834,1771.661487503384,0,0,0,1,0
88.0,2003,631.6036131871217,1658.6344345190994,1249.8663591396005,0,0,1,0,0
88.0,2006,1535.5805167595884,1852.9807407837318,1473.3156494855934,0,0,0,1,0
137.0,1984,778.8077378348955,99.8842125063721,1805.8425466421377,0,0,0,0,1
133.0,2007,561.4355277040148,184.2773590165543,406.76466782347273,0,0,0,1,0
119.0,2008,1261.481617288416,1007.0726080825785,2429.3168903361475,0,0,0,0,1
105.0,2006,901.0972924672786,537.9840575604643,829.1345551046774,1,0,1,0,0
101.0,2008,593.349666811452,624.2390367910494,2014.3369108263064,0,0,0,1,0
92.0,1996,768.599129387137,1812.8383363323092,421.525994999615,0,1,0,0,0
117.0,1996,757.7517785433452,513.207141798676,1004.3747059406719,0,0,0,1,0
86.0,2009,676.1862631978931,1576.694755835235,908.7733082493935,0,0,0,1,0
123.0,2001,1414.084033329615,413.99357908900276,1268.5495632586646,0,0,0,0,1
134.0,2005,691.3516418071711,5.061177354173297,434.49890582195087,0,0,0,0,1
100.0,1996,729.6875534684738,1810.031198234453,264.0808179204946,0,0,0,1,0
117.0,2000,930.4088840311751,1566.2004707140677,114.61694529506946,0,0,0,0,1
192.0,1995,2325.6990660462766,225.58944693291636,1464.0483147919547,0,0,0,0,1
128.0,2010,965.3908682638614,201.4436956471144,991.728406798912,0,0,0,0,1
106.0,1998,785.551589965334,227.55375608382403,2595.0366606824477,0,0,0,0,1
160.0,2008,1468.6044901026066,811.9800369015865,881.2540904807967,0,0,0,1,0
99.0,2008,301.4430049893956,201.42166230358842,541.8879484232646,0,0,0,1,0
85.0,2002,1922.5287932095175,686.8896385786159,682.0337986944293,0,0,1,0,0
139.0,2007,642.303815419686,630.9583310250895,394.20537391553466,0,1,0,0,0
103.0,1997,597.6911757138633,225.58944693291636,95.40799840849228,0,0,0,0,1
101.0,2011,1049.5011992574,1442.6538390534674,202.401626377733,0,0,0,1,0
87.0,2012,873.494532519848,20.21379034323411,86.36450061803922,0,0,0,1,0
120.0,2012,2038.4632950232537,1915.5481989380341,3182.8303439514007,1,1,0,0,0
130.0,1993,1894.11591232005,1794.8068357373486,2034.0169135863343,1,0,0,1,0
110.0,2010,724.7915464244082,1650.7964679497572,770.1663252372292,0,0,1,0,0
147.0,1996,1532.7745021585176,1868.6065276546458,1449.6931168191174,0,1,0,0,0
96.0,1985,539.4902300944125,349.7036007549735,1394.4308586176899,1,0,1,0,0
118.0,1996,1043.3195237779612,513.207141798676,916.5012129361396,0,0,0,0,1
88.0,1940,51.069236787575186,45.54447506909817,511.31968197507945,1,0,0,0,1
219.0,1980,1500.678895624954,424.3769932962228,539.378094370214,0,0,0,0,1
106.0,2006,953.7390235889218,268.84363175285375,1932.597004856774,1,0,0,0,1
109.0,2015,600.6401864041001,1593.7438151369402,2446.304179628563,0,0,0,0,1
136.0,2000,919.6641442356304,565.7367106218468,421.8082404203193,0,0,0,0,1
103.0,2000,1245.3385367850346,1038.3712028795953,366.2753586455389,0,0,1,0,0
103.0,2005,840.8515576469516,236.74268501647242,1064.2184981865923,0,0,0,0,1
84.0,2002,687.4864443135908,3.2453474154435336,1722.2967927852778,0,0,1,0,0
154.0,1993,1358.556041342282,1685.919824431059,1499.0461849694393,0,0,0,1,0
99.0,2010,685.2841941610151,1936.705119598419,352.61058028909696,0,0,1,0,0
93.0,2011,793.1146240026718,261.6582275752647,1227.323215579554,1,0,0,0,1
109.0,2012,1318.9124841878067,2221.6077503524953,1970.1482671929334,1,0,1,0,0
124.0,1999,1304.1161543988087,363.3727833549989,540.6658504286124,0,0,1,0,0
84.0,2000,544.7385673356201,716.697770568099,1589.6005488299577,1,0,0,1,0
90.0,2004,1201.4615065291978,71.80266255543971,2796.237089479243,0,0,0,0,1
117.0,1992,595.4150560839528,1420.5457491169973,215.55737995838595,0,0,0,1,0
117.0,2013,818.830379934091,1746.3058970392256,581.0878781130577,1,0,0,1,0
248.0,1963,525.5001022909505,1207.2265242042781,652.9700327279477,0,0,0,1,0
105.0,2012,371.7650571386975,1160.6437973405714,1117.676407126255,0,1,0,0,0
115.0,2002,1592.6274435809235,1955.9941224057566,999.4569884178618,0,0,1,0,0
126.0,1996,473.48225262958,377.10640921317383,39.74279678908303,0,0,0,0,1
119.0,2002,619.035307119468,145.12217278253152,740.0220924655583,0,0,0,0,1
83.0,2009,261.3436969876992,1442.6538390534674,474.1123129220546,0,0,0,1,0
133.0,1989,825.741818574915,162.43185784382845,1726.6445094763847,0,0,0,1,0
100.0,2011,546.511545145523,1856.067954797468,1441.2228988893758,0,0,1,0,0
120.0,2001,1760.3321348797585,704.1311003136922,5435.0233991792475,0,0,1,0,0
104.0,1993,684.2555670929436,294.8799389825687,848.1370855446548,0,0,1,0,0
122.0,2005,861.9737799811996,219.8357250598639,1110.2073803913086,0,0,0,1,0
91.0,2012,629.881104863334,232.9745144549363,1510.1119432314872,0,0,0,0,1
112.0,2014,954.1341112674878,1057.2570233048204,1580.2293117408929,0,0,0,0,1
100.0,2010,586.931427349901,7.3600320911040376,398.78106478633856,0,0,0,0,1
110.0,2002,890.756361749349,189.16058221838153,3156.1898075314243,1,0,0,0,1
132.0,2001,774.960600391048,614.0807380701455,4113.213751004952,1,0,1,0,0
88.0,2003,564.3386116191873,33.12918397849712,255.76555495507358,0,0,0,1,0
107.0,1999,1231.450277628143,468.4994228201508,4342.622813427594,1,0,0,1,0
102.0,2012,1475.7196120254198,305.9055051963661,1686.325459731332,1,0,0,0,1
100.0,2011,1216.696563179863,768.964057125136,632.296311232861,0,1,0,0,0
126.0,1984,178.9006138407585,556.5330926504017,589.0789335895594,0,0,0,1,0
138.0,2013,1884.0207122849754,1180.44746777371,2266.55496440803,1,0,0,0,1
108.0,2009,1796.3427272275628,760.4686756272331,1225.5371381021007,1,0,0,1,0
105.0,1999,491.0207268495973,1420.5457491169973,242.7228386218066,0,0,0,1,0
108.0,1989,1099.5631427319797,1752.3773240576115,2784.1912939280746,1,0,0,0,1
89.0,2014,657.2140859757613,1917.2482482014354,1773.4003162729646,1,0,0,1,0
125.0,2015,529.9973097255927,286.33757261286166,2422.4576876311726,0,0,0,0,1
84.0,2003,2233.6072671831644,72.45059035956523,2773.416340525145,0,0,0,1,0
149.0,1996,2318.712773432222,2150.1069147676167,1281.5806587152263,0,0,0,1,0
98.0,2003,375.51926874039987,1231.2829841287441,586.9730918838582,0,0,0,0,1
121.0,2013,1246.4777284826112,1739.374428036918,1976.2834469942852,1,0,0,0,1
128.0,1992,858.0729094055977,514.7814620048409,644.7547139037293,0,0,0,1,0
134.0,2016,352.70448992727216,857.839065616928,709.463094768044,1,0,1,0,0
120.0,2010,1618.0336818891815,1688.9345091273417,4434.463093276877,1,0,0,1,0
129.0,2009,1629.6279479194986,636.9678866758376,99.49181950414389,0,0,0,0,1
83.0,2006,1029.0767400885914,72.45059035956523,426.52715882531095,0,0,1,0,0
116.0,2000,780.5552300931892,65.32060874950298,734.5004394031822,0,0,0,0,1
118.0,1990,859.205484212941,1752.3773240576115,2771.315279001146,1,0,1,0,0
100.0,2015,757.6976332365591,1815.7836067785543,1191.3261671003295,0,0,1,0,0
128.0,1992,846.8875783567672,565.9449501282809,977.1802327580656,1,0,0,0,1
123.0,2009,915.6048516508868,1243.1885223322076,1732.1306927732514,0,0,0,1,0
128.0,2013,949.0316657828271,1794.8068357373486,2906.112800385418,1,0,1,0,0
139.0,1999,1908.3366950368902,2064.4765282373814,2879.3524105091083,1,0,0,0,1
110.0,2014,818.3213478976733,2079.173664443926,1111.547562610538,0,0,0,0,1
120.0,2006,430.8108587905551,999.9075241846125,1914.7712251639284,0,0,0,0,1
121.0,2015,848.3506395318723,1807.3574340361067,1094.801459327727,1,0,0,1,0
102.0,2016,1180.26356534101,1488.3165392823107,675.8909543922834,0,0,0,0,1
112.0,1992,594.4799826344318,135.24638529943599,4184.0194144681,1,0,0,1,0
152.0,2004,1437.1448219623553,1507.9541625785212,1730.6915437766343,0,1,0,0,0
124.0,2005,2524.6720889087583,152.4299704346852,6591.272545928447,1,0,1,0,0
90.0,2008,1570.8574843164404,1700.4038016267964,620.3932018473147,0,0,0,0,1
105.0,2009,1206.2279260989585,77.42001539668843,1969.8874323102784,0,0,1,0,0
114.0,2001,639.1565552839465,1191.2026995195224,635.0297961108278,0,0,0,0,1
189.0,1991,3097.2251711847666,1835.5423370210394,5420.900979613801,0,0,0,0,1
99.0,2006,405.304002210772,2013.3748652718627,676.4731044007094,0,0,0,0,1
123.0,2001,1194.4018211356097,534.6875111444176,1115.5135090190909,0,0,1,0,0
102.0,2009,758.3503207203958,630.2448451928844,1888.3902414072847,1,0,1,0,0
109.0,2014,388.55661054376753,1192.9648273137875,103.78018131556854,1,0,1,0,0
82.0,2009,167.37746858379808,581.7719680742282,414.6458617149287,0,0,0,1,0
141.0,2015,1426.0756705798742,1586.5355847906822,5343.460873203725,1,1,0,0,0
106.0,2001,909.0940847378616,1356.289917799,2454.1394332828263,0,0,0,0,1
109.0,2010,886.7051606877623,2150.465080399528,952.3672293013813,0,0,0,1,0
107.0,2004,1148.1591699584856,527.8292678344725,450.6847172796513,0,1,0,0,0
110.0,1998,1398.6615914034405,1775.2492927576423,2508.6563935867375,0,0,0,1,0
96.0,1997,746.9714995842695,611.4569960254006,614.9492655455065,0,0,0,1,0
131.0,2002,726.7120296257378,922.682085625919,413.51317676162324,0,0,0,0,1
119.0,2011,1733.4827694219816,423.77622957553217,2048.8624719914196,0,0,1,0,0
113.0,2011,789.9609940421653,703.9215625893854,1230.8607498473143,1,0,0,0,1
130.0,2006,1601.6655852643503,2549.711370775497,3573.57769858868,1,1,0,0,0
108.0,2014,876.142318654791,643.3886871149882,1334.2081896873706,1,0,0,0,1
89.0,2013,999.606756113372,36.050480583249744,268.20192495373885,0,0,0,0,1
139.0,2006,539.1465057213597,808.4454548609372,3806.2865783638986,1,0,0,0,1
130.0,1987,983.0438072780651,563.3566401544476,1590.9406904990728,0,0,0,1,0
107.0,2010,842.0034125331828,1511.6332184258026,2934.3915412478455,0,0,0,1,0
116.0,1986,931.629649419039,1570.6224903036966,964.3280174134561,0,0,0,1,0
96.0,2004,586.0482490255569,599.166246689235,2010.575283784798,1,0,1,0,0
99.0,2006,793.9911875598532,2208.908056012282,1536.9481223698422,0,0,0,1,0
104.0,2005,615.8841453042264,1578.8609045101082,3783.041259594647,0,0,0,1,0
105.0,2012,1087.6953974613302,574.9987272301856,427.09075416949645,0,0,0,1,0
101.0,2008,536.4471463911109,1180.1259580878373,1389.5570041085466,0,0,1,0,0
134.0,2014,705.3376017762666,1794.8068357373486,2171.014558047723,0,0,0,1,0
135.0,1997,1469.736012845738,1428.9083808642617,1921.0855699594852,0,0,0,0,1
98.0,2003,597.8168746098177,2324.0420591021557,2411.838700919005,0,0,0,0,1
155.0,1997,1927.3416359405896,453.8634286060869,3588.405843820423,0,0,0,0,1
106.0,1992,252.06574236850685,225.58944693291636,1105.3979728034035,0,0,0,0,1
94.0,2007,488.6449665880883,1642.4888740052895,3362.4071317167472,0,0,0,0,1
95.0,1994,233.73112148742328,2163.874666429423,1101.6727827760333,0,0,0,0,1
103.0,2000,714.2155849590275,730.3418439456163,378.8235241779449,0,0,0,1,0
96.0,2007,744.1627404078072,579.5183656633703,914.7623287009233,0,0,0,0,1
104.0,2011,1360.427574604166,2225.5117046087803,2299.2410372790782,1,0,0,0,1
95.0,2012,719.6173074971157,1497.5190286267436,610.6278036623999,0,0,0,0,1
111.0,2011,610.9787386514867,72.45059035956523,72.55937072537876,1,0,1,0,0
123.0,1999,1049.3606866597784,573.0261423679231,2121.0115339317094,0,0,0,0,1
140.0,1991,1118.54396390265,249.75517075458714,3766.2308875594626,0,0,1,0,0
97.0,2014,663.0514864799067,185.9218834737477,1330.5800678530754,0,0,0,1,0
94.0,2000,710.2176612951259,604.9947729711247,977.9661209065606,0,0,0,0,1
92.0,2011,198.62036698360154,581.7719680742282,1227.2787114054665,0,0,0,1,0
102.0,1999,656.0831114111037,2011.8023504991027,283.6450823386513,0,0,0,1,0
122.0,2000,641.3494131492145,1841.086081739892,461.4431535111612,0,1,0,0,0
103.0,2005,792.052699458979,358.8724860770652,1156.9097555266997,0,0,1,0,0
102.0,2008,1116.1689680012232,1477.0651791407429,1119.6953460301022,0,0,1,0,0
116.0,2014,1756.9585935407017,66.19136508042423,961.9693604031614,0,0,1,0,0
108.0,1994,1155.321809964202,1442.6538390534674,366.936587529749,0,0,0,1,0
129.0,2011,1143.3340746167164,3414.29220200906,318.8325170300115,1,0,0,0,1
102.0,2010,893.1951839414244,133.51794067923572,426.80389994858643,0,0,0,0,1
117.0,2005,823.6455722065916,1496.2835077773848,1291.594961731209,0,0,0,0,1
117.0,2000,566.8934819935745,2042.7685544423332,150.30330095658007,0,0,0,1,0
135.0,2005,426.93421716167404,1284.8796037101401,1131.4630457640576,0,0,0,0,1
107.0,2000,595.4303436240476,1501.7611221538177,2416.9818204436765,0,0,0,1,0
90.0,1999,338.7817426572075,1422.1200693231622,268.8608369394128,0,0,1,0,0
96.0,1996,603.1409066244096,600.447579566834,346.8543414912016,0,0,0,1,0
104.0,2001,556.9950107341538,134.62108563238246,2377.1400569135812,0,0,0,1,0
115.0,2008,1082.665494725968,2171.116221235081,1134.1960231624896,0,0,0,0,1
119.0,2001,803.0004517600673,1841.086081739892,955.1082019995731,0,0,0,0,1
99.0,2007,525.445350010251,2138.316649715141,882.3141777374886,0,0,1,0,0
110.0,1973,654.4006468947014,6.432449237814808,599.5837061271465,0,1,0,0,0
128.0,1994,699.2758584669249,751.2928852906973,638.1351717496019,0,0,0,1,0
108.0,2011,766.2695488789227,518.0243251606088,2280.843932772611,1,0,0,1,0
86.0,1998,950.7374826463289,1794.8068357373486,1644.831155065872,0,0,1,0,0
108.0,2002,722.4444940608114,313.5492754371017,42.89684495521936,0,0,0,1,0
128.0,1999,483.9690231750729,585.2196711630849,1850.5868401185744,0,0,0,0,1
84.0,2004,739.4250235819226,2270.295389419568,2798.196717703811,0,0,0,0,1
111.0,1996,752.555710670395,1255.3667176413494,417.8598142067986,0,0,0,0,1
128.0,1995,519.717717269598,469.8933256844587,373.2924763898576,0,0,0,1,0
123.0,2006,1104.8438403022847,600.5548301726653,1102.8746646237157,0,0,1,0,0
101.0,1995,1437.7109426661284,1191.2026995195224,269.66739490740736,0,0,1,0,0
102.0,2000,1455.7294022937033,2039.6782422568406,792.0731008711941,0,1,0,0,0
113.0,2012,494.0173455934648,434.0652744329286,125.7515502115093,1,0,0,1,0
107.0,1987,438.98613106479,1038.3712028795953,306.4744408350557,0,0,1,0,0
87.0,2009,1762.534880818612,1636.356823398822,1069.9736376723956,1,1,0,0,0
103.0,2002,652.1153742172739,926.8417679016354,501.3111030435747,0,0,1,0,0
99.0,1992,434.84049256190514,2435.6046818908426,582.8397016186562,0,0,0,0,1
91.0,2004,244.86014078949648,1848.513413384468,376.365086989329,0,0,1,0,0
103.0,2004,808.7164418617265,1423.5420499958502,924.1429628048068,0,1,0,0,0
107.0,2012,1616.095967246744,1857.5226535498919,531.7441519334211,0,0,0,0,1
106.0,1999,602.7223069365,539.5577988817599,296.00309063163655,0,0,1,0,0
101.0,2002,241.83278868220998,164.31041639852998,763.7058128333334,0,0,0,1,0
109.0,2009,1352.6591436842577,1442.6538390534674,630.7507635897849,0,1,0,0,0
89.0,2003,1275.7340044672476,542.4837132142885,565.8296496864948,0,0,0,1,0
103.0,2008,672.7224605902899,72.45059035956523,60.79593271173988,0,0,0,0,1
115.0,1980,443.7875613308196,13.949075094435146,391.1002461991188,0,0,0,0,1
82.0,1999,395.4259572435938,294.2120871315731,250.75555236732407,0,0,0,1,0
108.0,2009,439.51239883680336,92.85833552861979,643.5284435020521,0,0,0,1,0
102.0,2001,576.5953851709892,105.5761906118151,1329.043060786727,0,0,0,0,1
93.0,2002,295.32624436106767,1466.6474314162888,463.13447871353253,0,0,0,0,1
88.0,2001,415.72899711228513,203.19451743601255,1807.7039791459313,0,0,1,0,0
107.0,2007,768.5037250354848,501.7410556864369,616.7589115374636,0,0,1,0,0
91.0,2012,1123.0011487972706,1964.2801665607526,1914.9622283146168,0,0,1,0,0
94.0,2008,725.7661686969554,15.663807196176474,336.55915994253354,0,0,0,0,1
115.0,2015,712.7222778659939,844.1453156951526,1314.1294366867858,0,0,0,0,1
93.0,2006,1063.031621318329,66.71996263074125,606.8411156063914,0,0,0,1,0
105.0,2007,736.9366659757842,1915.4036671827987,1470.8222781087188,1,0,1,0,0
107.0,1995,918.2037477316368,411.60897133224256,1036.6228989811746,0,0,0,1,0
101.0,2007,776.2073262047019,145.56522570632328,885.158191931746,0,0,0,1,0
111.0,1994,1362.302839977383,2396.339082343043,2142.8184838112998,0,0,1,0,0
112.0,2005,179.95609552167724,101.55021813410202,20.66601827340297,0,0,0,1,0
90.0,2004,1808.3938800537403,755.3428303179354,1361.9453224978336,0,0,0,1,0
102.0,1994,580.0107061161497,578.1484720830564,1401.4903918982673,1,0,1,0,0
107.0,2009,793.6320697078231,745.1874679038393,1978.6744787414434,1,0,0,1,0
102.0,2007,568.1121928628755,1482.629885177655,480.2799337542204,0,0,0,0,1
87.0,2012,481.2512574819338,56.16226268684821,2931.101795983349,0,1,0,0,0
119.0,2005,855.6441683226999,1482.870088034827,1086.4846841552567,0,0,0,1,0
106.0,2004,428.04038805213213,1447.7309304787675,1049.8049806051508,0,0,0,0,1
125.0,1983,218.39019012870935,1826.2586534905115,829.8470171704819,0,0,0,1,0
113.0,2013,1042.0962025976582,1810.6368201295288,1315.1862377615782,0,0,0,0,1
108.0,2002,870.2736847531813,686.8896385786159,1709.728858410391,0,0,0,1,0
96.0,2009,814.7553703395412,596.7458618755636,1642.4046490062037,0,0,0,1,0
90.0,1996,579.1063870454242,1609.6720287134326,547.7755106596519,0,0,1,0,0
100.0,2002,1586.5087558221403,72.45059035956523,5665.136946674003,0,0,0,1,0
118.0,1994,850.6670530443115,1420.5457491169973,478.0918804483685,0,0,0,0,1
120.0,2011,580.0719156038307,749.9047079055354,1730.1785056218755,0,0,1,0,0
146.0,1999,1708.6264429898945,1483.0093575049777,1533.3609512837315,0,0,0,1,0
114.0,2002,719.5477725546294,30.31543272636702,2596.879516443734,0,0,1,0,0
123.0,2001,1091.2411456227876,750.3068894425625,2411.8633250143344,0,0,1,0,0
94.0,2015,644.8984390210366,1242.3750077582304,1068.521722858732,0,0,1,0,0
102.0,2001,803.9787509516282,349.3112959857558,1510.6415343810272,0,0,1,0,0
99.0,2001,399.00099172656775,857.3526889713903,1565.3819044619058,0,0,0,0,1
133.0,1999,455.08678719255147,385.059116202644,472.33294330057777,1,0,0,1,0
118.0,1996,1716.3243847901456,1262.986794860597,749.0850509768966,0,0,0,1,0
105.0,2001,1070.8503705364858,1856.7546465730813,661.6822489432717,0,0,0,1,0
110.0,2009,339.6599646668002,5.689894709798029,34.32717584688838,0,0,0,0,1
129.0,1996,798.0123675623421,396.4144348713717,719.6017330529834,0,0,0,0,1
109.0,1982,412.2630635674249,1447.057031558695,519.8893504740422,1,0,0,1,0
119.0,2013,548.183946643556,74.49453683446434,875.8164626073894,1,0,0,1,0
118.0,1997,899.4577398712452,1489.2749375771793,571.5680953564222,0,1,0,0,0
110.0,2001,613.7866390799999,72.45059035956523,4.542820444582691,0,0,0,0,1
90.0,2008,918.0979550763298,147.6672212992658,1334.7774402412779,0,1,0,0,0
137.0,2012,1009.1633745897485,271.3116100316307,2753.821855088419,0,0,0,1,0
93.0,2007,323.0187032381593,348.1271008357837,366.74510618708666,0,0,0,0,1
130.0,2008,490.43353030944274,622.4008020823078,1707.8166430663193,0,1,0,0,0
112.0,2016,693.8064080886578,1154.613598457175,2597.1184315935834,0,0,0,0,1
133.0,2015,1183.7410908344607,2986.1639811770656,2487.495334275857,1,0,0,0,1
125.0,2010,1779.7694920343904,2099.9886083141696,2162.372446413658,0,0,0,1,0
110.0,2012,1337.2152080201238,387.412278888656,1692.0704212617843,0,0,1,0,0
96.0,2008,2141.566785528935,1108.1406556579077,3794.3161245456213,1,0,0,1,0
96.0,2008,563.4443614821638,105.06022604426964,756.5850999626442,0,0,1,0,0
123.0,2013,823.888845109474,494.2737877348139,2113.0215300106065,1,0,0,1,0
188.0,1999,2356.2966198341082,644.3097989688206,2860.713986046679,1,0,0,0,1
107.0,2010,1053.0800761131125,1794.8068357373486,370.2335535539822,0,0,0,0,1
110.0,2016,317.2927215287953,618.6262805351802,1009.2738198386842,0,0,0,0,1
113.0,2011,790.3447121112596,124.7049015514087,1161.0848516964697,0,0,0,1,0
122.0,2008,1328.739352695082,525.3194730532514,198.73424116025382,0,0,0,0,1
116.0,2002,1194.5700182493033,609.8504750975757,3046.8714441163165,0,0,0,0,1
93.0,1999,1322.0505620904808,1038.3712028795953,552.4217598665215,0,0,0,1,0
110.0,2013,742.8964000674686,690.0148127482654,1111.7215529065606,1,0,0,1,0
95.0,1997,669.4128794382062,1539.1130771406806,769.1084725950595,0,0,1,0,0
134.0,1983,967.006574130391,26.620831574359983,142.31812666190723,0,1,0,0,0
101.0,2010,710.9946469724767,990.8627941717923,782.455983466725,0,0,1,0,0
107.0,2014,1103.1473341249587,154.37490152822699,932.9862399409084,0,0,0,1,0
124.0,2000,887.0425577893867,96.9758136394085,1194.0364257664498,0,0,0,0,1
109.0,2003,534.2866877372466,626.7988102534864,1086.532897119319,0,0,1,0,0
105.0,2015,1257.1097953793387,232.21692148747672,3774.316593952764,0,0,1,0,0
130.0,1996,1022.9597061552818,1255.3667176413494,167.02102671724145,0,0,0,0,1
127.0,1999,1381.5244003715563,1510.0826904421413,857.8483652507848,0,0,0,0,1
114.0,2011,704.9163095914473,699.228957158581,1429.0969333516514,0,0,0,0,1
106.0,1997,780.7831774778722,1108.4117376407698,2752.8764028547416,0,0,0,1,0
81.0,2008,909.4717126339577,32.3695080491051,255.7868976257428,0,0,0,1,0
95.0,2003,1058.688426463866,514.3956721919315,220.69572037645005,0,0,0,0,1
100.0,2009,1028.92728871511,2008.8411347167591,1501.6868346130955,1,0,0,1,0
95.0,1999,868.9141225815066,610.6391216660918,1134.533223296497,0,0,0,1,0
126.0,1989,702.589964423702,1884.3918352533842,899.0702993870835,1,0,0,1,0
118.0,1992,790.5497682512294,1998.7874481499452,1283.0428231857188,1,0,1,0,0
129.0,2009,720.977466773275,120.9638973350367,2203.8905791155858,0,0,0,0,1
88.0,2001,1330.1436387476347,152.4299704346852,6160.853836621111,0,0,1,0,0
98.0,2011,994.9349388125621,618.5652623045921,1614.241192434374,1,0,0,1,0
110.0,2010,1400.9123328987669,1747.3112278775977,2762.757231946515,1,0,0,0,1
109.0,2006,977.8288770351546,1806.6673079546374,972.2810966927057,1,0,0,1,0
132.0,1979,467.62633991364294,1420.5457491169973,765.7329444727535,0,0,0,0,1
